,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
53369,45940,-2.440855699,-2.862379224,-0.901770793,-1.074434963,-0.035418672,0.008581365,0.90044045,0.38888937,-1.25145721,-0.605124561,-2.106395491,-1.318656047,-0.334922919,0.23072574,-0.467034363,1.041213118,0.308456915,-1.173480523,0.279377966,1.461920568,0.725396472,0.480837502,0.941999689,-1.342497925,-0.007417242,-0.251893707,-0.106323695,-0.141255854,520,0
93900,64638,1.217696369,0.654597581,-0.465047947,1.159886971,0.288390881,-0.735309044,0.191397462,-0.068370758,-0.304169348,-0.507583928,1.502600429,0.38055073,-0.245003681,-1.127819365,0.430316915,0.895895525,0.53341084,1.214383049,-0.21118584,-0.086446603,-0.039429039,-0.082950125,-0.174697827,-0.134492366,0.699463093,-0.323967585,0.029964771,0.043654953,1,0
160408,113346,0.186521198,0.001699123,-0.054912336,-1.56913283,0.572582639,-0.484934939,0.49743436,-0.370582521,-0.814945761,-0.127788221,-1.425547442,-1.384506432,0.405524897,-1.878831312,-0.049428978,1.324893357,0.764323007,-0.411303376,1.170231419,0.331227121,0.150157738,0.579564902,-0.116671405,-1.081075293,-0.718635877,-0.229488768,0.059903174,0.019782538,45.85,0
249673,154525,-0.093163375,0.744826858,0.186176635,-0.765876813,1.088972146,0.449065687,0.801464955,0.213243206,-0.137804102,-0.571453603,-0.169829953,0.691874479,0.519770948,0.088556952,0.35599163,-1.048795796,0.438454605,-2.251232652,-1.225750191,-0.100587329,-0.167857962,-0.166231045,0.154014469,-1.02514054,-0.697314347,0.236472707,0.303712686,0.087038935,4.49,0
126585,78035,-0.357909535,0.895871972,1.119752089,0.027183576,-0.518568475,-0.421999736,-0.070977443,0.442619284,-0.219126772,-0.655349932,-1.048689009,0.073876339,0.490886847,0.183730964,1.006644177,0.760950301,-0.5926166,0.206189245,-0.070575262,-0.123978857,0.032590347,-0.059204384,0.087389416,-0.114205908,-0.535214602,0.137520407,-0.080624847,-0.018270833,17.88,0
241154,150907,1.950200483,0.811803048,-1.064847123,3.843473598,0.808004229,-0.534989504,0.756707191,-0.391725218,-1.384117033,1.42321748,-1.022106313,0.642256756,1.398649982,0.090182591,-1.551779409,0.23300782,-0.591765927,-1.000789718,-1.292498208,-0.210319331,7.80E-05,0.168300746,0.07505537,0.069919231,0.272731127,0.011980794,-0.052278129,-0.055989722,9.43,0
197219,131904,-0.469916051,-0.813277358,0.179280014,-2.673237843,-0.298703924,2.134219234,-0.327345492,0.34755388,-1.928696157,1.261673925,0.73830404,-0.423127367,0.439017149,-0.486699574,-0.032824705,-1.200889301,0.889569184,-0.543023881,-0.505166301,-0.583581995,0.067497215,0.82096988,0.149985597,-0.816739869,-1.155291571,-0.181764398,-0.022697876,0.234653808,136,0
103193,68542,-2.118623301,-1.755744655,1.399404306,-0.418962123,0.664164328,0.889188112,-0.304829508,0.495513991,1.163212389,-0.816593905,0.166740325,0.770715092,-0.283056276,-0.656639157,0.126835954,-1.196097947,1.053588884,-2.571150768,-1.654109937,-1.049852564,-0.150326965,0.816214007,1.604500579,-0.575592938,-1.400920176,0.753328796,0.39609578,0.005366486,82.11,0
132322,79943,-0.279003291,1.084430618,0.689845258,-0.32258505,0.930810995,0.298329586,0.630256513,0.13263527,-0.362198795,-0.564423146,-1.175359593,-0.247447328,0.735064031,-0.563416567,1.204758039,0.479744813,-0.24449534,-0.179739656,0.075830409,0.1478291,-0.325005215,-0.800033211,-0.167613477,-1.368628484,-0.034173343,0.187129105,0.263572557,0.081302712,1.79,0
260920,159777,2.18380133,-1.631110271,-1.094025278,-1.996208059,-0.403978779,1.648980999,-1.696565251,0.516995083,-1.190534547,1.602822385,0.58863982,-0.360632316,-0.028424406,-0.226268788,0.138228544,-0.867708517,0.771674995,-0.521847108,-0.720036552,-0.519590559,-0.073815565,0.354015795,0.296387026,-0.979745218,-0.430431314,-0.092080768,0.065363976,-0.067920655,6.2,0
123404,76913,-0.376948383,0.459940751,1.50305613,-1.463190614,0.301579393,-0.097511731,0.541246598,0.042765495,0.00439843,-0.325715983,1.265372211,0.592434572,-0.027732885,-0.091263926,0.119353597,0.565276039,-0.890465841,-0.248110884,-0.703812545,0.097434339,-0.092983773,-0.065967129,-0.065784041,-0.266937355,-0.334293781,0.726581548,0.02153789,-0.171533075,9.99,0
44672,42041,0.522320171,-1.215647216,-1.255357346,0.243331155,1.586965143,3.640972694,-0.147513417,0.79206586,0.008786222,-0.156720195,-0.098815597,0.128853795,0.13782463,0.450951002,1.40254855,0.749976417,-1.039099419,0.32786361,-0.118631378,0.779061766,-0.011387983,-1.064526099,-0.262874525,0.974278635,0.31774141,-0.648988527,-0.033238734,0.095036985,390.36,0
274784,166206,2.135134777,-1.654395096,-1.070414641,-1.545051204,-1.190129344,-0.486409949,-0.970216549,-0.284463162,-1.200492202,1.485830661,-1.522033576,-0.494664195,1.552819675,-0.711220893,-0.165572922,-0.316262691,0.147175657,0.095541869,0.055488661,-0.141776616,-0.133142828,-0.035577521,0.057703567,-0.703800873,-0.158458185,-0.14776205,0.006815437,-0.033687543,120.34,0
196099,131359,-0.470329187,1.171448783,-0.647430973,-0.826814718,0.443295365,-0.600726173,0.605791834,0.335024241,0.172156214,-0.307999158,-2.119631645,-0.473996411,-0.563672777,0.458729552,-0.257923105,0.355478556,-0.581619589,-0.286113896,0.27756041,-0.042218745,-0.328496967,-0.865106056,0.011569592,-1.036135242,-0.304243302,0.212666708,0.233040505,0.070129218,16,0
108489,70930,-1.688849595,0.146974736,2.095009243,0.473359097,-0.173035702,-0.555910929,-0.505931795,0.586458588,0.028809253,-0.985761364,-0.160048106,1.217587151,1.171149404,-0.301027702,0.01856304,0.111815702,-0.137585398,-0.473288273,-1.712817879,-0.205882627,0.335345771,0.839195856,-0.298670174,0.660938809,0.166020931,-0.440699846,-0.119877332,-0.139195175,8.53,0
1160,907,1.255482257,0.445217573,0.332014057,0.681704196,-0.257412494,-1.042303349,0.17566264,-0.277518584,-0.163325483,-0.321051958,0.154485808,0.922466313,1.518521686,-0.544508213,0.952240822,0.417965245,-0.079034125,-0.457637729,-0.207492548,0.003888629,-0.272184977,-0.724511694,0.113065126,0.380803188,0.259471192,0.089975299,-0.01479421,0.033757981,2.69,0
133788,80531,0.818534386,-0.979389212,0.812828182,0.141960081,-0.926792406,0.667974116,-0.586457305,0.294225997,0.884688526,-0.418025249,0.902106705,1.45840651,0.352959588,-0.390126431,-0.749180983,-0.116542497,0.035432353,-0.499144889,0.463288302,0.285792515,-0.068039641,-0.304180672,-0.098430145,-0.201791416,0.02785465,0.95519375,-0.051214185,0.028115535,179.48,0
4124,3745,1.025168329,-1.056751098,0.240952543,-0.406745068,-1.035863207,-0.629285558,-0.385953061,-0.277801908,0.578085913,0.149978399,0.226676112,-3.416933901,1.574477621,1.374566311,0.185282703,1.409522707,0.783574989,-1.041173284,0.539982121,0.462368769,-0.153116729,-0.827355711,-0.107502958,-0.239797572,0.185028298,-0.508348196,-0.060979332,0.047985041,227.25,0
144584,86246,-0.672214583,-0.273761902,1.236225716,0.757582762,-0.167121047,0.667215945,0.842379105,0.146278783,0.832369796,-1.026693431,-2.294465232,0.770144223,0.569950055,-1.048985996,-2.779355306,-0.455909135,-0.191919116,-0.528861875,0.160889074,0.297125358,-0.165987037,-0.431887813,0.565922137,-0.480109763,-0.772897957,-0.847454969,0.217842648,0.259069925,207.04,0
245329,152702,-1.204236782,0.882928067,1.148501142,-0.423118796,0.640774049,-0.900854803,1.023864669,-0.212452564,-0.353400734,-0.349920041,-0.768904439,-0.092903212,-0.112077447,0.107482303,0.177619074,-0.408886216,-0.067689964,-0.748861967,0.604048743,-0.042566534,-0.345437541,-0.772018767,-0.03179634,-0.008678073,0.521140378,0.414129984,0.018497731,0.066116861,2.68,0
242006,151288,0.059571912,0.956091004,0.259860678,-0.632866782,0.590691096,-1.015911001,1.083548269,-0.265616399,-0.214992929,-0.444020987,-0.854145777,0.727131043,1.234649252,-0.135417661,-0.524244929,-0.106916194,-0.530580393,-0.848316588,-0.035873846,0.037928133,-0.257787923,-0.500136334,0.031790005,-0.084185934,-0.429925414,0.143489347,0.255604244,0.098323368,0.99,0
128174,78625,1.111408681,0.188353309,0.525080457,1.072128442,-0.200221214,-0.071049984,-0.094052895,0.153646454,-0.185249811,0.173006255,1.474426642,0.675362298,-0.7056356,0.692244898,0.625577807,0.209977536,-0.432911303,-0.214015926,-0.410288187,-0.175133473,-0.151095561,-0.513156161,0.118046637,-0.038176293,0.232607902,-0.602018319,0.028757119,0.017394277,17.67,0
92809,64118,-0.916843308,-4.390180229,-1.37825746,0.341832777,-1.979207199,-0.160718119,1.162498545,-0.366689635,-0.983861484,0.275256964,0.468177451,-0.078132906,-0.932857704,0.719318455,-0.431683673,-1.289473765,0.052792121,1.595905444,-0.422594655,1.865606859,0.288262671,-1.365980881,-1.093007678,0.076533898,-0.033440301,0.972164171,-0.306357033,0.189147481,1198.2,0
32574,36857,1.349145549,-1.381612433,1.336170967,-1.25880055,-2.241103729,-0.433812122,-1.596236318,-0.044585361,-1.373748785,1.336820922,-0.410451682,-0.421396232,1.633959249,-0.950491163,1.068078551,0.162615427,0.154911446,0.604432989,-0.684902291,-0.125341503,0.119882003,0.691548387,-0.062571442,0.42688208,0.214033288,-0.050738393,0.078691494,0.050388461,71,0
25079,33511,0.525646164,-2.111569256,0.917946619,-0.185343017,-2.062147347,0.433669694,-1.064600679,0.344421967,-0.227568934,0.630425961,0.986995195,-0.349135126,-1.387556296,0.305422834,1.314305896,-0.642677855,-0.246167149,2.074896688,-1.418236847,0.138242578,0.13099653,-0.019832298,-0.225410434,0.015856703,-0.249235236,0.685443065,-0.038947115,0.079304773,373,0
70248,53780,1.047709371,-0.197146064,1.341427896,1.235198192,-0.918804136,0.457995549,-0.795623884,0.415110065,0.75206262,-0.051552225,1.156069546,0.838236006,-1.018005358,0.05937618,-0.184722157,-0.034294576,-0.094427204,0.029940538,-0.351365718,-0.215332939,0.021071153,0.215128718,0.047046231,0.209778479,0.253301564,-0.406772604,0.079040592,0.025223454,11.5,0
180735,124679,-0.830428539,1.428357766,-2.518228902,-2.328439302,3.446010732,2.8862161,0.769513024,-0.185872926,-0.039129333,0.337436571,-0.103595205,-0.039601315,-0.494573475,0.777942149,0.260983099,-0.789155967,-0.444144647,-0.527955938,-0.333808154,0.079354363,0.967281895,0.492871251,-0.068072385,0.731275993,-0.163432718,0.111139388,0.519079283,0.393773673,0.77,0
90833,63189,-0.243654653,0.34685573,1.759403374,-0.497684086,-0.196575819,-0.263019048,0.616614034,-0.185260842,0.288524695,-0.497395535,-1.123512481,-0.519742315,-0.449775348,-0.384889092,0.377786156,0.117464523,-0.374502181,-0.062304435,0.470805617,0.124784031,-0.059519962,0.013017523,-0.158017686,-0.060734586,-0.161408656,0.975677128,-0.186149249,-0.177773389,44,0
63387,50692,1.16337432,0.311309909,1.269201575,2.521336651,-0.489145092,0.325880281,-0.491578093,0.141518334,-0.061204124,0.535377656,-1.203456508,0.107830952,0.542755745,-0.383515545,0.123991673,0.929048684,-0.765761416,0.023891254,-0.795445418,-0.108665784,-0.072317566,-0.104506178,-0.018554158,-0.121227105,0.347018245,-0.018884389,0.038939599,0.032643703,3.97,0
132326,79943,-1.442342805,1.792038634,-0.144483423,0.441425663,0.074771199,-1.498404203,0.166269304,0.722989908,-0.6382176,-1.412958554,-0.434894283,-0.236335572,-0.425907983,-0.848817465,0.471880652,1.015548712,1.005143202,0.776518174,-1.198831357,-0.259197074,0.048044845,-0.096503253,-0.257125019,0.231643087,0.38706007,-0.468163424,-0.056224944,-0.072570753,1,0
59613,48920,1.407203039,-1.204421081,0.675220775,-1.484989252,-1.600608538,-0.262108621,-1.268055877,-0.020402021,-1.939365918,1.559276884,1.005436774,0.03290118,1.240271444,-0.446793468,0.094587381,0.11578493,-0.033893799,0.834542609,-0.044907376,-0.178358698,-9.53E-05,0.328070373,-0.094120288,0.028273641,0.363385056,-0.107080888,0.044967937,0.021810945,49.6,0
89775,62717,-0.778880104,0.541542148,-0.518826374,-1.068521702,0.48304136,-0.877810732,0.673499261,0.367158686,-0.564719517,-0.416573717,0.049900369,0.014146403,-0.90953977,1.01246813,-0.591340556,0.667729832,-0.817299208,0.376946983,0.083263549,0.056983738,0.178905805,0.220116833,0.103839227,-0.501895476,-0.796205929,0.778400077,0.197295553,0.138695113,65,0
223951,143592,-0.503010012,2.227035857,-0.352650759,3.840793003,1.008705046,0.971812082,0.530370465,0.148197625,-1.426722967,3.25391962,0.064987314,-0.699799864,-0.48256301,0.515013004,0.275155241,0.101949469,-0.483133637,1.008880401,1.281335166,0.612369771,0.320849525,1.133070601,-0.002433829,0.179945978,-1.075125024,0.356378085,0.577457917,0.516605472,0.76,0
252550,155859,1.913172207,-0.354468566,-0.991099401,0.581366985,-0.558014506,-1.472847823,0.162301784,-0.283616634,0.756763815,0.092935032,-0.646127423,-0.302511814,-1.658862182,0.644923222,0.198994547,-0.14225525,-0.038083378,-0.791035429,-0.021161536,-0.219809141,-0.243544731,-0.789669523,0.358335491,0.417453319,-0.433301581,0.168819013,-0.092594458,-0.048570011,62.99,0
224833,143982,-0.614308461,0.620014912,-0.871253764,-0.68000233,1.074308959,-0.305901529,0.94350814,0.00724587,0.077219186,-0.241679006,0.592864399,0.208609205,-0.391698768,-0.875129041,-0.791933042,0.688822974,-0.051919933,0.456046224,0.211120901,0.091963372,-0.365648781,-0.878576459,0.104547659,0.084416206,-0.340772281,0.118654913,0.193850077,0.242546515,89.99,0
151915,96489,-1.438245552,0.35597832,0.669473967,-0.227546606,2.883416724,1.1127072,0.184277187,0.226390989,0.700461281,-0.83335721,2.567110303,-1.8944868,1.871003029,0.481399618,-0.070182564,-0.838045458,1.919409657,-0.705978722,0.027790181,0.059571193,-0.519911105,-0.808452863,-0.41901157,-0.921120205,0.193222359,0.484160648,0.093881276,-0.167071115,6.41,0
105756,69672,-0.842551915,0.999678903,2.074822999,-0.814071669,0.407026248,-0.690189585,1.324842246,-0.805746556,0.099579721,0.5879073,1.600048637,0.262590589,-0.591287137,-0.383011873,-0.249090061,0.351298914,-1.21687094,-0.082169167,-0.561614175,-0.008684755,-0.155968718,-0.363357443,-0.118943239,0.49736298,-0.5272675,-0.288858092,-1.13466186,-0.562677024,0.89,0
76779,56738,-8.209956735,-10.66250838,2.046486946,0.8767894,6.746998704,-5.113596597,-5.126381941,-0.169715111,0.365947867,1.643125174,1.709310329,-0.200683485,-0.643982585,-0.476247103,0.926157608,1.669913135,-0.252845109,-0.833020212,-0.018576407,-1.084915768,-0.014541316,0.949120127,-1.156626789,0.516632406,-0.282894028,-0.159780812,1.092107889,-0.805696284,499,0
269550,163682,1.648455137,-0.723331853,-0.397873613,1.468396442,-0.844038913,-0.455807345,-0.367840822,-0.007247816,1.084931277,0.183014252,-1.099582873,-0.423397294,-1.169179605,0.303864598,0.98629365,0.482829872,-0.653284183,0.447911658,-0.875180775,-0.024509743,0.309561446,0.641332785,0.023679989,-0.056675548,-0.205461768,-0.570750882,0.022285924,-0.006071919,161.5,0
189977,128636,-0.383516783,0.524686242,1.623399934,-0.544471478,-0.069993003,-0.363834376,0.363330698,0.036019271,0.504483962,-1.00499572,-1.114167106,0.244807972,0.275580945,-0.330260908,0.079614756,-0.045161261,-0.526709355,0.243373668,-0.376498653,-0.105150003,0.291858046,1.022281189,-0.250363592,0.021125365,-0.210042901,-0.24498878,0.19074633,0.169963866,11.5,0
190313,128780,2.07763185,-1.95253465,-0.516198385,-1.530856406,-1.844141548,-0.220887212,-1.626709064,0.08548316,-0.842219958,1.719492652,0.084821472,-0.940627095,-0.833552822,-0.260824145,-0.413235578,0.079519696,0.060097307,1.188252833,-0.039316903,-0.324873869,0.167219834,0.774133287,0.037949881,-0.353855286,-0.269255664,0.036019487,0.015620108,-0.043522446,98.85,0
232426,147165,1.36462355,-3.051543308,-1.127318265,-1.036881015,-2.261074108,-0.805926142,-0.751214365,-0.230434457,-0.781912302,1.394907431,-1.352679921,-1.81687675,-1.484411222,-0.03477438,0.207621108,-0.288657865,0.577007841,0.348266203,-0.361035094,0.391346636,0.119246255,-0.290139803,-0.129947665,-0.004726701,-0.526473441,-0.222278665,-0.075563882,0.033458838,487,0
207370,136641,2.074729983,-1.279083667,-0.24412473,-0.891498123,-1.29247575,-0.131783729,-1.327971781,0.017076395,0.452397411,0.665750125,-1.449125253,-0.570959886,0.676446259,-0.792596595,0.534592528,1.738039971,-0.309210624,-0.743519261,0.595011107,0.128935379,0.247031695,0.674260044,0.119237615,-0.694594513,-0.36230798,-0.193468651,0.03044405,-0.031714816,66.25,0
276419,167078,-2.061734608,1.653811968,-2.104982605,-3.574413166,2.055454327,2.791841088,-0.433970081,2.172681097,-0.178722463,-1.256910081,-0.50819765,0.534153041,-0.291900288,1.207827284,-0.148115193,0.511687554,-0.361417297,-0.883638377,-1.021156959,-0.10641174,-0.216895694,-0.959136112,0.095211947,0.695584607,0.11397223,0.408605944,0.080478404,0.09013592,1,0
31596,36428,-0.298372207,-0.610667057,2.012818124,-1.927881857,-2.062585538,0.216704727,-2.210075908,-2.537727324,-1.730192088,0.060955449,-1.062079343,-0.561039384,0.062181464,-0.563636008,-0.738113379,-0.041912012,0.617380563,0.033857952,-0.991713599,0.381895832,-1.522789211,-0.008807089,-0.178587941,0.369427352,1.206158462,-0.188426939,0.042253115,0.184893725,54.32,0
114971,73694,-1.128961538,0.995580406,1.235634003,0.249134975,0.082574725,0.180389351,0.617920805,0.608415495,-0.763329403,-0.93461805,0.791653135,1.165800644,-0.089878235,0.408785132,-1.505895233,-0.249334539,-0.083962701,-0.34991525,-0.637898787,-0.175836233,0.115784375,0.231207831,-0.09469393,0.012188083,0.272816791,-0.490382157,-0.032803709,0.030447171,59.99,0
37910,39165,0.698976514,1.750826676,-1.827570963,1.423948282,1.416966318,-1.541033378,1.324794619,-0.709079919,0.254386759,-0.344494034,0.464843953,-1.044607984,-0.268646457,-4.055110811,1.213460665,0.787309807,2.428403431,1.612151652,-0.244313302,0.366165019,-0.294522703,-0.238077741,-0.042119262,-0.469083785,-0.412612288,-0.435437127,-0.104325349,-0.377789965,1.55,0
185310,126617,0.119882054,1.076613623,-0.841501946,-0.274013129,1.095756425,-0.848988908,1.099709256,-0.200856302,-0.117897684,-0.782650796,-0.932065692,-0.987999943,-1.401617211,-0.731145393,0.02202173,-0.02710495,0.853636188,0.101846612,0.244227906,-0.181170867,-0.064710117,-0.177596119,0.10302574,0.487969582,-1.237534112,0.204569535,0.070464375,0.279111193,3.95,0
85068,60585,-2.709050662,-2.367816771,1.615989777,-2.081471924,-0.176629315,-1.013609883,-1.079523913,0.327312156,-2.270128602,1.147443843,0.717745716,-0.322010369,0.941258495,-0.485031862,-0.311453947,0.383693235,-0.203903266,1.01442319,-0.479472298,-0.088866309,-0.033550113,0.341430811,0.501672969,-0.015367673,0.646141523,-0.180460975,0.004262502,-0.279362463,79,0
246806,153335,-1.928004917,1.68228111,0.957463603,-0.294641392,-1.047641997,-0.503465821,-0.495127375,1.191747376,-0.401221379,-1.504545859,-1.20195568,0.892139591,0.928145535,0.622515036,0.500350659,0.264698078,0.096046478,0.028972482,0.425816711,-0.338529225,-0.011396726,-0.437872576,-0.111417071,0.032266162,0.371632537,-0.440423291,-0.548304885,-0.143250199,15,0
38611,39461,0.863632506,-0.487818653,0.837600402,0.417533833,-0.225689538,1.404602637,-0.681226446,0.531972123,0.433799134,-0.341235873,0.666389628,0.705020716,0.377552188,0.066461645,2.475038252,-0.608926692,0.621529011,-1.955133264,-1.95475587,-0.02039757,0.172125381,0.477167605,0.108865914,-0.927512653,-0.188032399,0.510265808,0.049769798,0.027568229,94.25,0
45567,42405,1.381132692,-0.292587994,0.018484941,-0.798929021,-0.524180594,-0.730262397,-0.128556573,-0.22350557,-1.512678401,0.809713373,1.200887648,1.096315222,1.310095109,0.246959201,-0.088690073,-1.142566995,-0.374054168,0.812022955,-0.076868819,-0.381101875,-0.760624862,-1.773711355,0.22084384,0.008525517,0.036052085,0.62252695,-0.073748021,-0.001730415,13.47,0
